image_id,file_path,label,class_name,readable,width,height,channels,mean_pixel,pixel_std,file_hash,usable,notes,split
nonlens_1267,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1267.jpg,0,presumed_non_lens,1,128,128,3,146.0793660481771,38.55550235362045,5c569db0b05879e92b143949c23daf3a5caeaea3a1dbd65f715bb91b58c9378d,1,,test
confident_0959,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0959.jpg,1,lens,1,128,128,3,39.82979329427084,22.79488745168831,e2beebedd7c1200a20e9c0b5dd376c1e405e4f0493a845b3fe2109c1dbc1024e,1,,test
nonlens_1070,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1070.jpg,0,presumed_non_lens,1,128,128,3,91.92167154947916,61.14166859365926,82041bdf0e003cfd3e7f2dc34a1f15031a24a93e194f414806b297bf597793a9,1,,test
nonlens_1439,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1439.jpg,0,presumed_non_lens,1,128,128,3,85.28932698567708,69.00939737075514,8e0a58c61acf8f5043e4a87eb5d51f2217bf95612ef4cc7ae161790ebab4699e,1,,test
confident_0021,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0021.jpg,1,lens,1,128,128,3,39.903422037760414,30.704494822208908,faf62a9192f03f402a526d240dfc23c5c2da2ba61ee064faea730b552bafd0fb,1,,test
nonlens_1763,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1763.jpg,0,presumed_non_lens,1,128,128,3,80.5904541015625,52.85331298704512,8dd062f8d1c5811128a7da21be224e0c59fd708e73c19c29a92e97dcd21ef53a,1,,test
nonlens_0914,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0914.jpg,0,presumed_non_lens,1,128,128,3,66.18233235677083,37.71303796800594,14691c6beb8f5d8c097c0d534a5b151ebf583554cceda2c7376f482cf2ea9eec,1,,test
nonlens_1760,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1760.jpg,0,presumed_non_lens,1,128,128,3,49.298665364583336,35.39144866374118,997667c12a946c1cfbf42cfd8d11fd55050bb2d6236440d3d0c87e6973ef818a,1,,test
nonlens_1509,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1509.jpg,0,presumed_non_lens,1,128,128,3,49.973286946614586,34.51711329389014,96f8ce04975bff5c8a2bac4e65e2061380b0b010b428fc0a206000b3f7c7812a,1,,test
confident_1464,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1464.jpg,1,lens,1,128,128,3,37.16141764322917,19.5917008832337,5c672aa02465fdf35a67387b635a1e25660417c994d53c109867c8e779e38323,1,,test
nonlens_0147,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0147.jpg,0,presumed_non_lens,1,128,128,3,56.8375244140625,31.61375546026068,2c589d9dc90c4ab1108453f81a1021e32a6dd15db95dad6bba7220e4e2abb176,1,,test
nonlens_0587,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0587.jpg,0,presumed_non_lens,1,128,128,3,93.43324788411458,76.23274797711287,ab3b56ee33e09077973b8a60af12b841d8bc21fcf134fe3ea64fd69d2d14d1dd,1,,test
confident_0883,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0883.jpg,1,lens,1,128,128,3,39.67989095052084,22.666786075748213,66078f943c550f429c881bfa03838520dfa6bea6b3200e3d03bb97a6d41bb9b4,1,,test
confident_0198,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0198.jpg,1,lens,1,128,128,3,32.0,0.0,b9fc26ac0c130027cdcfd02ec79df1f0d3e8077e7e2a8e576c1d9c237539b4f9,1,,test
confident_1757,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1757.jpg,1,lens,1,128,128,3,53.53299967447917,32.21834474596611,a449ab750ce428efd8e00a3cd98e825facdb8b75290629806c2dd28bdef29297,1,,test
nonlens_1778,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1778.jpg,0,presumed_non_lens,1,128,128,3,44.012451171875,32.0892032834122,d1cd51d1b3b6fd7b69dbb9dc2fdba6a22254c54e6325f500c16169f553a94da7,1,,test
nonlens_1834,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1834.jpg,0,presumed_non_lens,1,128,128,3,110.38429768880208,58.99985896395728,2c5c045a75cb00870b49cf4a39def09eb8d203d97bf8f2d8f43b8a30afb49e9e,1,,test
confident_0820,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0820.jpg,1,lens,1,128,128,3,36.0615234375,19.040976767142133,d4750a7388d8543cda19b05e6021101009acc494eb4f1712ff5a48f929d250c2,1,,test
nonlens_1417,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1417.jpg,0,presumed_non_lens,1,128,128,3,47.017191569010414,35.673687055059204,f2c233826b3f47fc0094f340f423ef88b0f0bc03810898b3208b9375d088e1ac,1,,test
confident_0445,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0445.jpg,1,lens,1,128,128,3,40.180928548177086,25.44910093363824,8ffb69c89f069815645ccb3e414d378be756a0141af8d7abc4f59021b578cde7,1,,test
confident_1169,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1169.jpg,1,lens,1,128,128,3,50.18229166666666,32.036336190020776,3fdef66e47cdbeb70c3b447b715ed2efa96ccc24e15f8e1b88c04d1f8b10a8b8,1,,test
nonlens_0993,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0993.jpg,0,presumed_non_lens,1,128,128,3,48.7078857421875,39.86449363599308,bc967d4ed99076850026ec8e66cc6c00ac38201caa4f95042ea7d89c2babd61e,1,,test
confident_1444,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1444.jpg,1,lens,1,128,128,3,34.954447428385414,16.0002028184066,0150e8ddf5c8011ebc0ccf4a4ac44a990a2226c62f523a80e1cab674aff171cb,1,,test
nonlens_0697,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0697.jpg,0,presumed_non_lens,1,128,128,3,79.28867594401042,60.99049494781377,bf9ecdee3ecf2f114523d91e8892437350b297e22dfeba94a8cd61a8d8487ba5,1,,test
nonlens_0578,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0578.jpg,0,presumed_non_lens,1,128,128,3,61.426676432291664,41.220954731859145,a0b8b561aa7e99a6a6618de17ef8769c57eae562b62ca549ea6aac8ebc097723,1,,test
confident_1732,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1732.jpg,1,lens,1,128,128,3,50.67578125,27.49181387465758,295d2badba999a5cae90248d81c3a5058d26b275d9632ff1ddb70a3cb2f2e61c,1,,test
nonlens_1004,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1004.jpg,0,presumed_non_lens,1,128,128,3,48.06612141927084,39.135488868295965,7af2b1de280a1f380856dbd2c9254f0de680ea9409712075b2b5065418c22165,1,,test
confident_1886,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1886.jpg,1,lens,1,128,128,3,33.613423665364586,14.306552438981337,ee9e5ee8b6327cf3c08c10c94eba159b792ec32f9bd414755e0d0be10cc77ce7,1,,test
confident_1037,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1037.jpg,1,lens,1,128,128,3,35.12520345052084,17.987366656968653,1b59a8d887282a6fa105728909ebec00bdeb63d3c699895c2c74046cfd1dbce1,1,,test
confident_0498,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0498.jpg,1,lens,1,128,128,3,34.137247721354164,13.669418028389437,c9af23c6e71976da24e278484cc9a8568056103b443bbe09dc1328217f87440d,1,,test
confident_1400,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1400.jpg,1,lens,1,128,128,3,40.96856689453125,26.2781743781047,04ad270437963cb5dd17df89e6ae0fc82cc672bf2fa8fc5565f6a01800107ca2,1,,test
confident_0912,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0912.jpg,1,lens,1,128,128,3,36.505594889322914,19.01939203509706,e8bfc0366c85490cbf735aa2118aa990f810c875b7741815cdaf85968fc7f3fd,1,,test
confident_1707,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1707.jpg,1,lens,1,128,128,3,33.8441162109375,13.751304698404804,cf4989bee1da008db5c8b448f6ba45ac74ea906ffe0d56617da2fdccb5e9e520,1,,test
nonlens_1876,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1876.jpg,0,presumed_non_lens,1,128,128,3,41.275126139322914,27.4220925580527,07c68107172a48971d9fb59910f383d4090c34d61bd57c880da28e6a7da598ca,1,,test
confident_1123,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1123.jpg,1,lens,1,128,128,3,40.69061279296875,22.369427329903736,fd8535cc068b3e1e08c8a8b6fbbe1c9c3852e5bb0bc037975994c8545b38307c,1,,test
confident_1826,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1826.jpg,1,lens,1,128,128,3,51.18729654947917,33.332695636386354,924dedf38c5305cde144228891147fa81134320e93c468e2c2a492e6629f6981,1,,test
nonlens_1676,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1676.jpg,0,presumed_non_lens,1,128,128,3,53.302958170572914,37.05592742328477,50769593fd34c839b1f4492f1b02b71703670ff4ab88b6aba752ff1203b9e58f,1,,test
nonlens_0258,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0258.jpg,0,presumed_non_lens,1,128,128,3,85.63618977864583,55.20794068237343,f281e87cd40f50ab7b8bd0d33c044a584fe95b4a9659e51a4135bab2e0381f10,1,,test
confident_1382,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1382.jpg,1,lens,1,128,128,3,37.525227864583336,20.516366131577804,245f446a6bc1dd5bbc4c4a2e5c406f7780e25049fbd53e9d120f72a54e30cda5,1,,test
nonlens_0027,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0027.jpg,0,presumed_non_lens,1,128,128,3,59.46970621744792,46.840915318893366,3f9ceea229eac70aee06319bc32ac57c690db239d5ad968510e753b2a47f5ffe,1,,test
confident_0736,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0736.jpg,1,lens,1,128,128,3,42.13787841796875,21.22849641442179,120620374252d54b80cef5bc8382c9f495ba36dbc07f2f332b9185a782e5c8b5,1,,test
nonlens_1944,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1944.jpg,0,presumed_non_lens,1,128,128,3,51.19242350260416,44.7515384819666,c81168f78b3892bd3847c794d120f14e931dddaa58cad6aab01d00362f31d735,1,,test
nonlens_0113,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0113.jpg,0,presumed_non_lens,1,128,128,3,124.23819986979169,60.75962942170283,e0819d1847ed1b281bec0810067306af2a13a4798ebd20a2cd0ae04601668909,1,,test
confident_1703,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1703.jpg,1,lens,1,128,128,3,40.9669189453125,31.213921950749263,9e1913e2e80c3314538935e27940f78381d62c37a10923f2b65912d178a3f749,1,,test
confident_1197,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1197.jpg,1,lens,1,128,128,3,37.17240397135416,21.202727294129005,181ae20c13c5c3744763ea9238c6690b7c9e597a96cacfe5324fcdc22ab14490,1,,test
nonlens_1945,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1945.jpg,0,presumed_non_lens,1,128,128,3,51.83758544921875,39.26987414330663,42971103db0537710404bbc0d3c3c45af2625948e8cde1ddb2d6a38c176e16f6,1,,test
confident_0085,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0085.jpg,1,lens,1,128,128,3,36.34674072265625,22.107825097445037,75733ab31690fc4e346263093d2d1987786046995cf3fe3b12a83eaf615f0696,1,,test
nonlens_0316,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0316.jpg,0,presumed_non_lens,1,128,128,3,89.94051106770833,56.12701218552638,70db4e4ad23d00fbbb9f67a12005e6c7173d51be12b5c295427e13f838669ab5,1,,test
nonlens_1073,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1073.jpg,0,presumed_non_lens,1,128,128,3,51.72104899088541,41.90165611829213,8f4e819928dd58a8841c40952f282bfcdebfd34942719d055efdbe0799feca08,1,,test
nonlens_2024,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_2024.jpg,0,presumed_non_lens,1,128,128,3,168.89957682291666,53.51604324486768,412d22a37a5c8311ddb7f55484edfd7893164baa021bafdba793b2c6b81f3c64,1,,test
nonlens_1249,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1249.jpg,0,presumed_non_lens,1,128,128,3,58.295674641927086,42.60015484190519,ac246b88bc377edb0a56324fb451a08ba485daf47e712f5d0108a1b4290e7738,1,,test
confident_1760,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1760.jpg,1,lens,1,128,128,3,41.49859619140625,24.656148466640303,e52c4ae10421e5c0821c2af26264d208d13623c75f7436ca00c39e3a9cd4885b,1,,test
nonlens_0743,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0743.jpg,0,presumed_non_lens,1,128,128,3,48.40576171875,35.278356087108804,fbe9d755b923ef10f3c8863d244a7a3755f59153e30742cdc9ac828ec16a1c82,1,,test
confident_0902,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_0902.jpg,1,lens,1,128,128,3,36.9730224609375,23.25064063183015,531f48771ef8f3bda688b71a40fa0d1c3a633a2f6522b56c078b0e2e1e3f2985,1,,test
confident_1986,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1986.jpg,1,lens,1,128,128,3,38.138936360677086,22.68640064718069,cf9d62d6f523174cb7cbc97874b1497c5aa7745caf1aed8c5ae960573a506184,1,,test
confident_2003,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_2003.jpg,1,lens,1,128,128,3,67.35158284505208,39.940028513028814,64abb683c048e0ffefd879b9a1633f66f890f7836622ff7324884c54a9a59d1e,1,,test
nonlens_0997,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0997.jpg,0,presumed_non_lens,1,128,128,3,98.99696858723958,57.52703532302556,9f0ce67c104791ad47e2e49cdacc211f6e7919ea1f651ee0feed9af7de10850e,1,,test
confident_1491,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1491.jpg,1,lens,1,128,128,3,55.04166666666666,37.82519981576344,730b2674a900b71fcf2c5bf782956588e23aedc83d000cd1cdace8594501e20e,1,,test
nonlens_0538,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0538.jpg,0,presumed_non_lens,1,128,128,3,46.39459228515625,34.09664521708852,df45f76cab5136ef1f59d4d0ef1ae9b7c9748d05de01743e4da8bfa98aa546fb,1,,test
nonlens_1887,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1887.jpg,0,presumed_non_lens,1,128,128,3,56.27799479166666,44.23223749857316,45a10a67629e0ba25b8c47acd800621a82b90a33a4a266f97d9cd4122f6e9c26,1,,test
nonlens_1837,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1837.jpg,0,presumed_non_lens,1,128,128,3,47.806294759114586,41.23831627374541,2858e8d65bb3a28a92b4bf11aec75f74e7cb0d5864a2d9a78b2624c05e3d5e06,1,,test
nonlens_0641,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0641.jpg,0,presumed_non_lens,1,128,128,3,47.95878092447917,36.02861199613471,4752d3b3ae3c52c5089c15ec46986b32b60dcaaae86188c5387629c05776cc26,1,,test
nonlens_1153,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1153.jpg,0,presumed_non_lens,1,128,128,3,91.49713134765624,59.23925814282705,0210b3fa04cfed3b011882f0b6fd4f294afda22597be7b639e3c1ffac6df7d04,1,,test
confident_1490,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1490.jpg,1,lens,1,128,128,3,72.67327880859375,44.633021084553306,4e2ec5129c22642b8b9693f5494125a77aa40aa11f85d744fab6f9d30482ca37,1,,test
nonlens_1440,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1440.jpg,0,presumed_non_lens,1,128,128,3,60.272379557291664,47.59772477522231,1e77739f49977723ea28da17cef274e4bb9214947bc74c422826e1547dd23eed,1,,test
nonlens_1087,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1087.jpg,0,presumed_non_lens,1,128,128,3,44.47733561197917,28.136584980864534,1226d82b33ff08d3b7c816ab6e144dc9dd72e091d0789faf8a4d9da278cbfd79,1,,test
nonlens_0955,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_0955.jpg,0,presumed_non_lens,1,128,128,3,105.97129313151042,66.00524519214619,c4a435f180019a778425aaa79c8c1cf1a341a320fd4a828a51aee754d611dfc6,1,,test
nonlens_1295,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1295.jpg,0,presumed_non_lens,1,128,128,3,75.78824869791667,50.8572588390334,72285cc82549568a6f8f1b40386cdd88114a4dd45c2afcded42cc17934cb443c,1,,test
confident_1089,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\lens\confident_1089.jpg,1,lens,1,128,128,3,36.48832194010416,15.591056422857612,9bfa651f24b5806dcc463d0d82bf293e4f4fb4b1d3bdd012ab7526d4c6335b22,1,,test
