galaxy10_index,ra,dec,galaxy10_class,morphology,redshift,original_pxscale,nearest_lenscat_arcsec,image_id,label,class_name,cutout_url,file_path,survey_layer,cutout_size,cutout_pxscale,download_status,http_status,width,height,mean_pixel,pixel_std,usable,suspected_lens,notes,error
10114,356.04114210540286,-0.7780979215861877,6,unbarred_tight_spiral,0.11416318,0.262,899.6587293551397,nonlens_1507,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=356.04114210540286&dec=-0.7780979215861877&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1507.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
4964,133.41366577148438,41.4057846069336,2,round_smooth,0.09420665,0.262,3528.082524497188,nonlens_1508,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=133.41366577148438&dec=41.4057846069336&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1508.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
17054,215.03331131293683,-2.749081533871475,9,edge_on_with_bulge,0.12683952,0.262,811.1628834000006,nonlens_1509,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=215.03331131293683&dec=-2.749081533871475&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1509.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
16135,248.720783796774,26.13778565953238,9,edge_on_with_bulge,0.04589297,0.262,1751.1301412658156,nonlens_1510,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=248.720783796774&dec=26.13778565953238&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1510.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
9788,232.10299682617188,32.10575866699219,5,barred_spiral,0.06970034,0.262,3561.1807222359635,nonlens_1511,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=232.10299682617188&dec=32.10575866699219&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1511.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
5559,160.73175048828125,39.376224517822266,2,round_smooth,0.02520426,0.262,349.7535727477914,nonlens_1512,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=160.73175048828125&dec=39.376224517822266&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1512.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
8539,180.81700025712965,8.86293946536168,5,barred_spiral,0.14098392,0.262,1011.6725718603328,nonlens_1513,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=180.81700025712965&dec=8.86293946536168&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1513.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
6739,153.15245056152344,58.25371551513672,3,in_between_round_smooth,0.07498769,0.524,3306.5872254374394,nonlens_1514,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=153.15245056152344&dec=58.25371551513672&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1514.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
7771,145.37953186035156,60.74708557128906,4,cigar_shaped_smooth,0.07307227,0.262,1684.5505275731919,nonlens_1515,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=145.37953186035156&dec=60.74708557128906&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1515.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
15231,194.7574615478516,17.913490295410156,8,edge_on_without_bulge,0.06610871,0.262,3504.271127876636,nonlens_1516,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=194.7574615478516&dec=17.913490295410156&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1516.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11558,240.2270965576172,29.063634872436523,6,unbarred_tight_spiral,0.08061398,0.262,3644.5310586062283,nonlens_1517,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=240.2270965576172&dec=29.063634872436523&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1517.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
5997,131.4568634033203,44.550926208496094,3,in_between_round_smooth,0.05438799,0.262,323.8883388290897,nonlens_1518,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=131.4568634033203&dec=44.550926208496094&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1518.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
7758,183.6513519287109,51.08116912841797,4,cigar_shaped_smooth,0.06003396,0.262,3459.222811935778,nonlens_1519,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=183.6513519287109&dec=51.08116912841797&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1519.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
8479,200.8728757693125,2.7936411927897704,5,barred_spiral,0.14040928,0.262,1607.1603525539774,nonlens_1520,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=200.8728757693125&dec=2.7936411927897704&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1520.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11909,124.91481033871293,27.53115436914727,7,unbarred_loose_spiral,0.09719001,0.262,3289.013370499385,nonlens_1521,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=124.91481033871293&dec=27.53115436914727&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1521.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
16992,224.7047511854972,5.772669731151509,9,edge_on_with_bulge,0.08218647,0.262,227.99686929374104,nonlens_1522,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=224.7047511854972&dec=5.772669731151509&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1522.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
12627,247.02606201171875,42.81620788574219,7,unbarred_loose_spiral,0.06091674,0.262,680.2112537847339,nonlens_1523,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=247.02606201171875&dec=42.81620788574219&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1523.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
6240,115.470703125,44.07024383544922,3,in_between_round_smooth,0.1214454,0.262,1268.2878825255004,nonlens_1524,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=115.470703125&dec=44.07024383544922&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1524.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11718,135.81124877929688,30.5913314819336,6,unbarred_tight_spiral,0.01435458,0.524,1365.7549111719757,nonlens_1525,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=135.81124877929688&dec=30.5913314819336&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1525.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
4343,149.23349773633626,4.879296230825797,2,round_smooth,0.12264323,0.262,1193.645614910556,nonlens_1526,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=149.23349773633626&dec=4.879296230825797&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1526.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
7976,148.5391004546955,24.80705900141013,5,barred_spiral,0.064966284,0.262,3865.4965614881935,nonlens_1527,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=148.5391004546955&dec=24.80705900141013&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1527.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11986,223.98757369410384,0.9022219898012686,7,unbarred_loose_spiral,0.04464993,0.262,934.3797210292621,nonlens_1528,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=223.98757369410384&dec=0.9022219898012686&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1528.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
7089,170.0042724609375,0.2847508490085602,3,in_between_round_smooth,0.07291333,0.262,1343.9918932762155,nonlens_1529,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=170.0042724609375&dec=0.2847508490085602&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1529.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
15612,226.3056488037109,57.318504333496094,8,edge_on_without_bulge,0.02961358,0.262,4252.769678950043,nonlens_1530,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=226.3056488037109&dec=57.318504333496094&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1530.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
12118,219.7518233836376,12.671683532878337,7,unbarred_loose_spiral,0.037926737,0.262,1426.3878270405303,nonlens_1531,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=219.7518233836376&dec=12.671683532878337&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1531.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
14024,144.02011108398438,59.19810485839844,7,unbarred_loose_spiral,0.1504837,0.262,4681.839763804612,nonlens_1532,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=144.02011108398438&dec=59.19810485839844&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1532.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
11193,218.28375244140625,58.59194946289063,6,unbarred_tight_spiral,0.0440385,0.262,1324.0158685961646,nonlens_1533,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=218.28375244140625&dec=58.59194946289063&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1533.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
3905,220.1169599884633,14.827266534412065,2,round_smooth,0.030412262,0.262,1277.1766535336776,nonlens_1534,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=220.1169599884633&dec=14.827266534412065&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1534.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
14189,237.9315490722656,15.66609001159668,7,unbarred_loose_spiral,0.08579797,0.262,3266.5857887527204,nonlens_1535,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=237.9315490722656&dec=15.66609001159668&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1535.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
13650,137.53794860839844,48.375606536865234,7,unbarred_loose_spiral,0.1408526,0.262,345.5651881909081,nonlens_1536,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=137.53794860839844&dec=48.375606536865234&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1536.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
9018,144.17970275878906,50.88043212890625,5,barred_spiral,0.05547925,0.262,5622.4283398359685,nonlens_1537,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=144.17970275878906&dec=50.88043212890625&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1537.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
6439,161.98233032226562,57.188358306884766,3,in_between_round_smooth,0.0898139,0.262,1322.4489888500623,nonlens_1538,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=161.98233032226562&dec=57.188358306884766&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1538.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
15207,154.2893829345703,36.201637268066406,8,edge_on_without_bulge,0.0314706,0.262,1766.7537300760605,nonlens_1539,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=154.2893829345703&dec=36.201637268066406&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1539.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
9695,238.65977478027344,30.124418258666992,5,barred_spiral,0.080181,0.262,510.520021674045,nonlens_1540,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=238.65977478027344&dec=30.124418258666992&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1540.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
4139,245.3106804707381,18.330241178358165,2,round_smooth,0.125,0.262,3443.0899393998266,nonlens_1541,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=245.3106804707381&dec=18.330241178358165&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1541.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
3334,337.03415567218946,1.6074592668285406,2,round_smooth,0.08844786,0.262,509.7253320172505,nonlens_1542,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=337.03415567218946&dec=1.6074592668285406&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1542.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
15198,159.38966369628906,16.412948608398438,8,edge_on_without_bulge,0.09193116,0.262,1719.1035361908043,nonlens_1543,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=159.38966369628906&dec=16.412948608398438&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1543.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
3628,209.11402695818256,11.796939054662191,2,round_smooth,0.13493988,0.262,375.18819759955227,nonlens_1544,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=209.11402695818256&dec=11.796939054662191&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1544.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
14052,157.0305938720703,48.4476432800293,7,unbarred_loose_spiral,0.1023504,0.262,3550.357363299288,nonlens_1545,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=157.0305938720703&dec=48.4476432800293&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1545.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
10232,150.57438244202953,1.856738930703031,6,unbarred_tight_spiral,0.06255766,0.262,265.0773107731227,nonlens_1546,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=150.57438244202953&dec=1.856738930703031&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1546.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
7877,145.84046936035156,43.14337539672852,4,cigar_shaped_smooth,0.0947757,0.262,1356.8464750988899,nonlens_1547,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=145.84046936035156&dec=43.14337539672852&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1547.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
5555,191.3972930908203,28.76189994812012,2,round_smooth,0.02318019,0.262,1160.1856421861094,nonlens_1548,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=191.3972930908203&dec=28.76189994812012&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1548.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
14549,242.9909474593224,23.28285798171709,8,edge_on_without_bulge,0.1047101,0.262,1866.986511344361,nonlens_1549,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=242.9909474593224&dec=23.28285798171709&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1549.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
12234,181.3209104889174,21.117286263658823,7,unbarred_loose_spiral,0.08238334,0.262,720.8107704565101,nonlens_1550,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=181.3209104889174&dec=21.117286263658823&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1550.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
13927,225.44044494628903,32.01349258422852,7,unbarred_loose_spiral,0.08386778,0.262,651.3943676970819,nonlens_1551,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=225.44044494628903&dec=32.01349258422852&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1551.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
4901,142.2861328125,31.34962272644043,2,round_smooth,0.1286846,0.262,4724.05905888723,nonlens_1552,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=142.2861328125&dec=31.34962272644043&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1552.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
6120,166.2716064453125,31.02130508422852,3,in_between_round_smooth,0.07219233,0.262,2682.7049169968436,nonlens_1553,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=166.2716064453125&dec=31.02130508422852&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1553.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
7244,141.16285705566406,55.60614013671875,3,in_between_round_smooth,0.05062265,0.262,5247.528315737683,nonlens_1554,0,presumed_non_lens,https://www.legacysurvey.org/viewer/jpeg-cutout?ra=141.16285705566406&dec=55.60614013671875&layer=ls-dr10&size=128&pixscale=0.262,D:\MSc Data and Computational Science\Gravitational Lensing\Gravitational_Lensing_Project\projects-ahana-vaishnav-ahanabhattacharji-Strong-Gravitational-Lens-Finding-Challenge\Real Data pipeline\data\raw\non_lens\nonlens_1554.jpg,ls-dr10,128,0.262,already_downloaded,,,,,,,,,
